imgname,sight,scale,x,y,angle1,angle2,distance,gain
bs0_ue07353.png,[0.],[0.742029],0.3805817,0.13738099,0.2969306,1.1107844,[0.3202903],[0.72769856]
bs0_ue07354.png,[1.],[0.742029],0.5509085,0.6100308,-0.13987601,0.4884425,[0.29886922],[0.49912366]
bs0_ue07355.png,[1.],[0.742029],0.534812,0.78875613,-0.21029404,0.41802448,[0.4274333],[0.5121141]
bs0_ue07356.png,[1.],[0.742029],0.29259965,0.10852524,0.33376712,0.9620856,[0.31243083],[0.50090605]
bs0_ue07357.png,[1.],[0.742029],0.4799227,0.5079873,-0.103819266,0.5244993,[0.18251906],[0.4789912]
bs0_ue07358.png,[1.],[0.742029],0.36652255,0.5086352,-0.2244376,0.40388092,[0.10351856],[0.45759457]
bs0_ue07359.png,[1.],[0.742029],0.5299223,0.8609995,-0.22672716,0.40159136,[0.48927245],[0.5180854]
bs0_ue07360.png,[1.],[0.742029],0.34049082,0.34389955,0.26821083,0.8965293,[0.08080666],[0.44765252]
bs0_ue07361.png,[1.],[0.742029],0.37591478,0.5453857,-0.23531206,0.39300647,[0.14002013],[0.46910372]
bs0_ue07362.png,[0.],[0.742029],0.5263925,0.30358022,0.12454124,0.7079184,[0.23640813],[0.59389025]
bs0_ue07363.png,[1.],[0.742029],0.56772935,0.86837494,-0.21456489,0.41375366,[0.51287526],[0.5156647]
bs0_ue07364.png,[1.],[0.742029],0.24153577,0.6116116,-0.39401636,0.2343022,[0.21135606],[0.48363292]
bs0_ue07365.png,[1.],[0.742029],0.7338227,0.6317321,-0.095816806,0.53250176,[0.46359265],[0.51711744]
bs0_ue07366.png,[1.],[0.742029],0.3310273,0.23097217,0.30567652,0.93399507,[0.18937194],[0.48083887]
bs0_ue07367.png,[0.],[0.742029],0.6539482,0.13461655,0.12454124,0.7199899,[0.6043388],[0.73249143]
bs0_ue07368.png,[1.],[0.742029],0.41140822,0.7428166,-0.2609958,0.3673227,[0.337267],[0.5030352]
bs0_ue07369.png,[0.],[0.742029],0.7383732,0.32171345,0.12454124,0.6446581,[0.43989128],[0.6699575]
bs0_ue07370.png,[1.],[0.742029],0.5157622,0.9318813,-0.24236377,0.38595477,[0.54909295],[0.5228155]
bs0_ue07371.png,[0.],[0.742029],0.8121404,0.32982787,0.12454124,0.6374402,[0.51289445],[0.677588]
bs0_ue07372.png,[1.],[0.742029],0.47059456,0.63143975,-0.19304371,0.43527484,[0.26046392],[0.49272442]
bs0_ue07373.png,[1.],[0.742029],0.3416983,0.6841377,-0.3001669,0.32815164,[0.26769355],[0.49226955]
bs0_ue07374.png,[1.],[0.742029],0.38842604,0.43099168,-0.038157057,0.59016144,[0.07148905],[0.44231343]
bs0_ue07375.png,[1.],[0.742029],0.5506808,0.98796016,-0.23812747,0.39019105,[0.61393666],[0.5273966]
bs0_ue07376.png,[1.],[0.742029],0.34857598,0.6000225,-0.28626412,0.3420544,[0.18527947],[0.47998512]
bs0_ue07377.png,[1.],[0.742029],0.26894465,0.6076718,-0.3698616,0.25845692,[0.19860943],[0.48162135]
bs0_ue07378.png,[1.],[0.742029],0.33463997,0.5079615,-0.2884826,0.33983594,[0.09402621],[0.45396575]
bs0_ue07379.png,[0.],[0.742029],0.7301238,0.53833526,-0.077711284,0.61917734,[0.43042436],[0.6588183]
bs0_ue07380.png,[0.],[0.742029],0.78156674,0.32830483,0.12454124,0.6390575,[0.4824757],[0.6749282]
bs0_ue07381.png,[1.],[0.742029],0.5463691,0.49266937,-0.064243495,0.56407505,[0.23677306],[0.48949012]
bs0_ue07382.png,[1.],[0.742029],0.33098516,0.18901987,0.3072635,0.93558204,[0.2309645],[0.4833616]
bs0_ue07383.png,[1.],[0.742029],0.21978486,0.20940532,0.4059733,1.0342919,[0.2345538],[0.48839462]
bs0_ue07384.png,[0.],[0.742029],0.84871066,0.58324105,-0.077711284,0.58775765,[0.5538669],[0.6445653]
bs0_ue07385.png,[1.],[0.742029],0.36187556,0.6936656,-0.28615493,0.3421636,[0.27923778],[0.49391887]
bs0_ue07386.png,[1.],[0.742029],0.6391114,0.98314303,-0.21212518,0.41619334,[0.6477102],[0.531095]
bs0_ue07387.png,[0.],[0.742029],0.73115987,0.25363916,0.14020482,0.7707017,[0.53573656],[0.80175745]
bs0_ue07388.png,[1.],[0.742029],0.7741346,0.947428,-0.17296214,0.45535642,[0.69572854],[0.53417057]
bs0_ue07389.png,[0.],[0.742029],0.37353945,0.9406417,-0.077711284,0.21218598,[0.76926035],[0.7599939]
bs0_ue07390.png,[1.],[0.742029],0.35169443,0.2893379,0.27050474,0.89882326,[0.13471794],[0.4653636]
bs0_ue07391.png,[1.],[0.742029],0.34983876,0.6597828,-0.29207626,0.33624226,[0.24428876],[0.48921663]
bs0_ue07392.png,[1.],[0.742029],0.6668695,0.94633794,-0.19872025,0.42959827,[0.6305758],[0.53002656]
bs0_ue07393.png,[1.],[0.742029],0.80052215,0.86909294,-0.1513226,0.47699594,[0.65710586],[0.53176206]
bs0_ue07394.png,[0.],[0.742029],0.610225,0.19371744,0.17621484,0.8892493,[0.48537296],[0.6859414]
bs0_ue07395.png,[1.],[0.742029],0.56817585,0.7714343,-0.19279306,0.43552548,[0.43059224],[0.51409286]
bs0_ue07396.png,[0.],[0.742029],0.6257693,0.2652133,0.12454124,0.7050594,[0.34246132],[0.6348027]
bs0_ue07397.png,[1.],[0.742029],0.35173836,0.5636883,-0.27520922,0.3531093,[0.15039797],[0.47182298]
bs0_ue07398.png,[1.],[0.742029],0.3265301,0.68691313,-0.31158566,0.31673285,[0.26982933],[0.49498236]
bs0_ue07399.png,[1.],[0.742029],0.5024411,0.8565343,-0.23644948,0.39186904,[0.47417393],[0.51681674]
bs0_ue07400.png,[1.],[0.742029],0.5796029,0.8810255,-0.21290556,0.415413,[0.52965796],[0.52205306]
bs0_ue07401.png,[0.],[0.742029],0.43570188,0.91663975,-0.023316747,0.31972942,[0.5871829],[0.6436898]
bs0_ue07402.png,[1.],[0.742029],0.6043112,0.677958,-0.14907801,0.4792405,[0.38361526],[0.50933886]
bs0_ue07403.png,[1.],[0.742029],0.4198759,0.6672286,-0.23996477,0.38835377,[0.268294],[0.49391732]
bs0_ue07404.png,[1.],[0.742029],0.4533093,0.46479115,-0.068480335,0.5598382,[0.1407004],[0.46903637]
bs0_ue07405.png,[1.],[0.742029],0.26930472,0.5906679,-0.3746585,0.25366005,[0.18236844],[0.47855285]
bs0_ue07406.png,[1.],[0.742029],0.56685,0.6218005,-0.1390851,0.48923343,[0.3185767],[0.50172305]
bs0_ue07407.png,[0.],[0.742029],0.611608,0.16216275,0.12454124,0.7172293,[0.5542726],[0.7299873]
bs0_ue07408.png,[1.],[0.742029],0.47270975,0.79435927,-0.23840685,0.38991168,[0.40551102],[0.5104246]
bs0_ue07409.png,[1.],[0.742029],0.6693955,0.77708405,-0.16059479,0.46772376,[0.49929416],[0.5202614]
bs0_ue07410.png,[0.],[0.742029],0.39783671,0.92130405,-0.077711284,0.21754734,[0.7406985],[0.75650007]
bs0_ue07411.png,[1.],[0.742029],0.38252944,0.47999057,-0.16065621,0.46766233,[0.08951277],[0.4518435]
bs0_ue07412.png,[1.],[0.742029],0.21630797,0.106879,0.38020116,1.0085196,[0.3303123],[0.5032012]
bs0_ue07413.png,[0.],[0.742029],0.7378214,0.2547133,0.14020482,0.76737803,[0.5401161],[0.8033]
bs0_ue07414.png,[1.],[0.742029],0.68371814,0.86956275,-0.17929499,0.44902354,[0.57820356],[0.5263935]
bs0_ue07415.png,[0.],[0.742029],0.76803964,0.31831828,0.12454124,0.6452119,[0.46968794],[0.672066]
bs0_ue07416.png,[1.],[0.742029],0.6847301,0.73794335,-0.14474043,0.48357812,[0.4833245],[0.5189051]
bs0_ue07417.png,[1.],[0.742029],0.57265526,0.8822252,-0.21543357,0.41288495,[0.527383],[0.5172705]
bs0_ue07418.png,[1.],[0.742029],0.388484,0.29330686,0.21778162,0.84610015,[0.14352614],[0.46810123]
bs0_ue07419.png,[0.],[0.742029],0.8340951,0.50598204,0.28499213,0.754854,[1.1915401],[0.88677025]
bs0_ue07420.png,[1.],[0.742029],0.28402418,0.419397,-0.62305987,0.005258627,[0.04697334],[0.4274908]
bs0_ue07421.png,[0.],[0.742029],0.42820287,0.9394655,-0.023316747,0.31653744,[0.6098343],[0.66770154]
bs0_ue07422.png,[1.],[0.742029],0.38728353,0.5765721,-0.23704827,0.39127025,[0.1727173],[0.47605583]
bs0_ue07423.png,[1.],[0.742029],0.36225075,0.29346037,0.253375,0.8816935,[0.13348313],[0.4652282]
bs0_ue07424.png,[1.],[0.742029],0.69826597,0.99216014,-0.19833924,0.42997926,[0.6860644],[0.5335776]
bs0_ue07425.png,[1.],[0.742029],0.67586744,0.5940512,-0.0924048,0.53591377,[0.39497775],[0.51049554]
bs0_ue07426.png,[0.],[0.742029],0.44684646,0.1777496,0.17300299,0.98481405,[0.29137564],[0.6692605]
bs0_ue07427.png,[1.],[0.742029],0.49292824,0.87056935,-0.2422969,0.3860216,[0.48375112],[0.5176353]
bs0_ue07428.png,[1.],[0.742029],0.559421,0.88405305,-0.22022906,0.4080895,[0.5228776],[0.5206137]
bs0_ue07429.png,[1.],[0.742029],0.45616883,0.7825132,-0.24407597,0.38424256,[0.38858068],[0.5087042]
bs0_ue07430.png,[0.],[0.742029],0.4331604,0.87504464,-0.023316747,0.3191085,[0.54557955],[0.62684584]
bs0_ue07431.png,[1.],[0.742029],0.41384992,0.5025414,-0.14953324,0.47878528,[0.12651311],[0.4645463]
bs0_ue07432.png,[1.],[0.742029],0.4863244,0.75292635,-0.2233654,0.40495315,[0.3731743],[0.5071078]
bs0_ue07433.png,[1.],[0.742029],0.72233564,0.66374886,-0.11021453,0.51810396,[0.46936226],[0.51766354]
bs0_ue07434.png,[1.],[0.742029],0.36232215,0.5480682,-0.25538954,0.372929,[0.13799477],[0.46854535]
bs0_ue07435.png,[1.],[0.742029],0.5146516,0.70180976,-0.19528556,0.433033,[0.34310418],[0.5034743]
bs0_ue07436.png,[1.],[0.742029],0.5329235,0.8339889,-0.22064602,0.4076725,[0.4663221],[0.5160605]
bs0_ue07437.png,[1.],[0.742029],0.5752073,0.94406056,-0.22471663,0.40360188,[0.5836113],[0.5251657]
bs0_ue07438.png,[0.],[0.742029],0.5980381,0.42825574,-0.077711284,0.94966567,[0.4062753],[0.73607117]
bs0_ue07439.png,[1.],[0.742029],0.7726059,0.96323,-0.17619444,0.45212406,[0.70684624],[0.5348338]
bs0_ue07440.png,[1.],[0.742029],0.568279,0.67604834,-0.16203943,0.4662791,[0.3566567],[0.5062651]
bs0_ue07441.png,[1.],[0.742029],0.2293672,0.21941172,0.40219337,1.0305119,[0.22146322],[0.48612148]
bs0_ue07442.png,[1.],[0.742029],0.21561806,0.37906864,0.55819243,1.1865109,[0.11735404],[0.4617747]
bs0_ue07443.png,[1.],[0.742029],0.4319685,0.54027456,-0.1683419,0.4599766,[0.16552703],[0.47455743]
bs0_ue07444.png,[1.],[0.742029],0.7293667,0.94784033,-0.18325587,0.4450627,[0.6679019],[0.5324337]
bs0_ue07445.png,[0.],[0.742029],0.7541847,0.24982004,0.14020482,0.7632593,[0.55586696],[0.8061869]
bs0_ue07446.png,[0.],[0.742029],0.53905445,0.19683641,0.13877222,0.92402565,[0.32209268],[0.6719225]
bs0_ue07447.png,[1.],[0.742029],0.37072682,0.35257766,0.18879117,0.8171097,[0.0853225],[0.4488674]
bs0_ue07448.png,[0.],[0.742029],0.66649956,0.23010315,0.12454124,0.71781045,[0.39379555],[0.6265732]
bs0_ue07449.png,[1.],[0.742029],0.4700943,0.47002104,-0.06757,0.5607485,[0.15799758],[0.47343066]
bs0_ue07450.png,[1.],[0.742029],0.2292197,0.36069006,0.51810616,1.1464247,[0.11320861],[0.46041763]
bs0_ue07451.png,[1.],[0.742029],0.72632605,0.7670246,-0.14258274,0.4857358,[0.5337157],[0.5230394]
bs0_ue07452.png,[1.],[0.742029],0.27294847,0.385382,0.51190823,1.1402267,[0.06543194],[0.44002533]
bs0_ue07453.png,[1.],[0.742029],0.8255713,0.79670566,-0.12907234,0.49924618,[0.6295408],[0.5299494]
bs0_ue07454.png,[1.],[0.742029],0.5480433,0.8359342,-0.21532393,0.41299462,[0.47502783],[0.51651806]
bs0_ue07455.png,[1.],[0.742029],0.2740141,0.31760108,0.40477514,1.0330937,[0.11507307],[0.4609641]
bs0_ue07456.png,[0.],[0.742029],0.67097634,0.20061629,0.12454124,1.1631243,[0.44510543],[0.6706401]
bs0_ue07457.png,[1.],[0.742029],0.5051295,0.9192466,-0.24443388,0.38388464,[0.53357476],[0.52164096]
bs0_ue07458.png,[1.],[0.742029],0.27060854,0.29981014,0.3974834,1.0258019,[0.13224837],[0.46618956]
bs0_ue07459.png,[0.],[0.742029],0.80596036,0.2133739,0.14020482,0.76126754,[0.6190216],[0.8116131]
bs0_ue07460.png,[1.],[0.742029],0.7619478,0.9444311,-0.1751019,0.45321664,[0.6855879],[0.5335519]
bs0_ue07461.png,[1.],[0.742029],0.25158954,0.20178479,0.37791848,1.006237,[0.2295643],[0.4884964]
bs0_ue07462.png,[0.],[0.742029],0.4809908,0.46077785,-0.056483943,0.61369735,[0.16588728],[0.59838617]
bs0_ue07463.png,[1.],[0.742029],0.30657825,0.53414214,-0.34246618,0.28585237,[0.11981585],[0.46313992]
bs0_ue07464.png,[1.],[0.742029],0.38997775,0.31479752,0.1994536,0.82777214,[0.12603118],[0.46374482]
bs0_ue07465.png,[1.],[0.742029],0.52422255,0.25691935,0.13527034,0.76358885,[0.25924402],[0.4927578]
bs0_ue07466.png,[1.],[0.742029],0.8171926,0.89142936,-0.1527256,0.47559294,[0.6845572],[0.53348535]
bs0_ue07467.png,[0.],[0.742029],0.4011808,0.10492258,0.2969306,0.7676729,[0.3757845],[0.7887524]
bs0_ue07468.png,[1.],[0.742029],0.7757718,0.62589806,-0.085967675,0.5423509,[0.49868172],[0.5199219]
bs0_ue07469.png,[1.],[0.742029],0.5217758,0.58893776,-0.14187148,0.48644704,[0.26316568],[0.49391407]
bs0_ue07470.png,[1.],[0.742029],0.5403308,0.94726855,-0.23620775,0.3921108,[0.57237625],[0.5245166]
bs0_ue07471.png,[0.],[0.742029],0.53916687,0.29129538,0.12454124,0.7176971,[0.25300586],[0.59284276]
bs0_ue07472.png,[1.],[0.742029],0.38027257,0.3885667,0.09606947,0.724388,[0.06957304],[0.44144344]
bs0_ue07473.png,[1.],[0.742029],0.44702473,0.81438446,-0.25349218,0.37482637,[0.4157784],[0.5114784]
bs0_ue07474.png,[1.],[0.742029],0.4169641,0.37094283,0.093549706,0.7218682,[0.1083751],[0.4562782]
bs0_ue07475.png,[1.],[0.742029],0.3557675,0.62549686,-0.2828493,0.34546924,[0.21130759],[0.4840299]
bs0_ue07476.png,[1.],[0.742029],0.47600743,0.6056899,-0.17722371,0.4510948,[0.24322379],[0.48985684]
bs0_ue07477.png,[1.],[0.742029],0.7926917,0.6585176,-0.094540216,0.5337783,[0.52810216],[0.52251107]
bs0_ue07478.png,[0.],[0.742029],0.45591044,0.25925472,0.17300299,0.85239476,[0.20916808],[0.5459866]
bs0_ue07479.png,[1.],[0.742029],0.42774165,0.77572227,-0.25717378,0.37114474,[0.37327793],[0.50710756]
bs0_ue07480.png,[1.],[0.742029],0.36493096,0.6121948,-0.27162224,0.35669628,[0.20000136],[0.48204666]
bs0_ue07481.png,[0.],[0.742029],0.8262178,0.34646246,0.14020482,0.5830778,[0.5662522],[0.70594263]
bs0_ue07482.png,[1.],[0.742029],0.5045303,0.88521117,-0.24001575,0.38830277,[0.5015451],[0.51911086]
bs0_ue07483.png,[1.],[0.742029],0.5554418,0.78284645,-0.20064637,0.42767215,[0.4330338],[0.51425457]
bs0_ue07484.png,[1.],[0.742029],0.61516184,0.67393976,-0.14376333,0.48455518,[0.38898784],[0.5099112]
bs0_ue07485.png,[1.],[0.742029],0.38794813,0.53125536,-0.20983937,0.41847914,[0.13278647],[0.46664494]
bs0_ue07486.png,[1.],[0.742029],0.52728397,0.8629513,-0.2280421,0.40027642,[0.48993325],[0.51814365]
bs0_ue07487.png,[1.],[0.742029],0.6398395,0.574096,-0.091383174,0.5369354,[0.35393685],[0.5059984]
bs0_ue07488.png,[1.],[0.742029],0.48835713,0.6962351,-0.20683722,0.4214813,[0.32435778],[0.50146043]
bs0_ue07489.png,[1.],[0.742029],0.73394805,0.8982555,-0.1725438,0.45577472,[0.6322878],[0.53014636]
bs0_ue07490.png,[0.],[0.742029],0.68320006,0.18488505,0.17300299,0.7910828,[0.5344395],[0.740886]
bs0_ue07491.png,[1.],[0.742029],0.42414993,0.54887,-0.18235654,0.445962,[0.16711393],[0.4747192]
bs0_ue07492.png,[1.],[0.742029],0.7250414,0.866246,-0.16787323,0.4604453,[0.6023711],[0.52811074]
bs0_ue07493.png,[0.],[0.742029],0.807193,0.6082848,-0.077711284,0.55759805,[0.5207682],[0.5710017]
bs0_ue07494.png,[0.],[0.742029],0.760335,0.53905904,-0.28859383,0.7085232,[0.7275438],[0.7704419]
bs0_ue07495.png,[0.],[0.742029],0.37006792,0.9893406,-0.077711284,0.22028461,[0.81385523],[0.760168]
bs0_ue07496.png,[0.],[0.742029],0.5104571,0.34607378,0.12454124,0.63187295,[0.21176766],[0.54886454]
bs0_ue07497.png,[1.],[0.742029],0.62970126,0.99004555,-0.21569629,0.41262227,[0.64924073],[0.53109586]
bs0_ue07498.png,[1.],[0.742029],0.8470953,0.88320976,-0.14512432,0.4831942,[0.70096684],[0.53448087]
bs0_ue07499.png,[1.],[0.742029],0.44924077,0.6776659,-0.22358951,0.40472904,[0.28953904],[0.49694175]
bs0_ue07500.png,[1.],[0.742029],0.695486,0.6384643,-0.10675468,0.5215639,[0.43337336],[0.514352]
bs0_ue07501.png,[1.],[0.742029],0.689653,0.6436638,-0.110214986,0.51810354,[0.43106583],[0.51413614]
bs0_ue07502.png,[1.],[0.742029],0.5945274,0.69906175,-0.16042575,0.4678928,[0.39135048],[0.5101622]
bs0_ue07503.png,[1.],[0.742029],0.5984553,0.66997004,-0.14806038,0.48025814,[0.37392217],[0.50828534]
bs0_ue07504.png,[1.],[0.742029],0.82201695,0.8775941,-0.14879385,0.47952467,[0.67860967],[0.5331166]
bs0_ue07505.png,[1.],[0.742029],0.75568426,0.6699926,-0.105361804,0.5229567,[0.5011445],[0.5203768]
bs0_ue07506.png,[1.],[0.742029],0.43850264,0.5729879,-0.18590276,0.44241577,[0.1947073],[0.4806907]
bs0_ue07507.png,[1.],[0.742029],0.8234039,0.8155098,-0.13418445,0.4941341,[0.63932014],[0.5306007]
bs0_ue07508.png,[1.],[0.742029],0.3232777,0.5716925,-0.3138939,0.3144246,[0.15552612],[0.4725636]
bs0_ue07509.png,[1.],[0.742029],0.43017223,0.45347652,-0.06335212,0.5649664,[0.11568476],[0.46017167]
bs0_ue07510.png,[1.],[0.742029],0.7902639,0.9734667,-0.17423557,0.45408297,[0.72600204],[0.53596205]
bs0_ue07511.png,[1.],[0.742029],0.50553167,0.9680138,-0.25005725,0.37826127,[0.5797237],[0.5250392]
bs0_ue07512.png,[1.],[0.742029],0.6443626,0.87327087,-0.19117332,0.43714523,[0.5575316],[0.52486455]
bs0_ue07513.png,[1.],[0.742029],0.66221905,0.6508714,-0.12019269,0.50812584,[0.41201526],[0.5122764]
bs0_ue07514.png,[1.],[0.742029],0.39059377,0.3277278,0.18611333,0.81443185,[0.11599751],[0.459646]
bs0_ue07515.png,[1.],[0.742029],0.48167458,0.88350964,-0.24843709,0.37988144,[0.4921275],[0.51833487]
bs0_ue07516.png,[1.],[0.742029],0.7588661,0.6722641,-0.10550604,0.5228125,[0.5050319],[0.5206987]
bs0_ue07517.png,[1.],[0.742029],0.5205668,0.99339473,-0.24799363,0.3803249,[0.6085534],[0.5270347]
bs0_ue07518.png,[1.],[0.742029],0.23319156,0.46669608,-0.5296551,0.098663464,[0.10533206],[0.45796967]
bs0_ue07519.png,[0.],[0.742029],0.657332,0.19145878,0.12454124,1.161931,[0.46139172],[0.6698526]
bs0_ue07520.png,[1.],[0.742029],0.22216377,0.33479124,0.48997283,1.1182914,[0.13359968],[0.46662873]
bs0_ue07521.png,[1.],[0.742029],0.3164342,0.17710969,0.3196624,0.9479809,[0.24275742],[0.49071312]
bs0_ue07522.png,[1.],[0.742029],0.37619963,0.6419357,-0.26749918,0.36081934,[0.23126702],[0.48743764]
bs0_ue07523.png,[1.],[0.742029],0.22550632,0.49003664,-0.5016132,0.12670532,[0.12383919],[0.46415597]
bs0_ue07524.png,[0.],[0.742029],0.6270855,0.20320414,0.12454124,1.175345,[0.48373303],[0.6741902]
bs0_ue07525.png,[1.],[0.742029],0.2823488,0.22051176,0.35475856,0.98307717,[0.20368353],[0.48373866]
bs0_ue07526.png,[1.],[0.742029],0.66485816,0.88862425,-0.188461,0.43985754,[0.5819242],[0.52653545]
bs0_ue07527.png,[0.],[0.742029],0.6011897,0.17509283,0.12454124,1.1674924,[0.5188913],[0.68308187]
bs0_ue07528.png,[1.],[0.742029],0.6616033,0.73520327,-0.15046105,0.4778575,[0.4643982],[0.51724535]
bs0_ue07529.png,[1.],[0.742029],0.70240057,0.97699827,-0.19485642,0.43346208,[0.6757474],[0.5329419]
bs0_ue07530.png,[1.],[0.742029],0.6309493,0.7596542,-0.16736363,0.4609549,[0.46037206],[0.51688486]
bs0_ue07531.png,[1.],[0.742029],0.26449096,0.5209734,-0.41791916,0.21039936,[0.1209958],[0.46351334]
bs0_ue07532.png,[1.],[0.742029],0.4581311,0.29110146,0.15114352,0.77946204,[0.18739839],[0.47895646]
bs0_ue07533.png,[1.],[0.742029],0.3985026,0.7094363,-0.2634459,0.36487263,[0.30181044],[0.49859875]
bs0_ue07534.png,[0.],[0.742029],0.5839945,0.33875132,0.12454124,0.6392692,[0.28511786],[0.6522898]
bs0_ue07535.png,[1.],[0.742029],0.28407568,0.31469598,0.38611776,1.0144362,[0.11379685],[0.46052948]
bs0_ue07536.png,[1.],[0.742029],0.61478335,0.7371417,-0.16593985,0.46237868,[0.43288577],[0.5143312]
bs0_ue07537.png,[0.],[0.742029],0.78208727,0.22351088,0.14020482,0.7649669,[0.5940642],[0.8082584]
bs0_ue07538.png,[1.],[0.742029],0.45918995,0.49880534,-0.1067453,0.5215732,[0.16024306],[0.47397944]
bs0_ue07539.png,[1.],[0.742029],0.767205,0.9486534,-0.17471674,0.45360178,[0.6921944],[0.53395593]
bs0_ue07540.png,[1.],[0.742029],0.2276545,0.74588495,-0.37085876,0.25745976,[0.3421279],[0.5044924]
bs0_ue07541.png,[0.],[0.742029],0.81613153,0.32769734,0.12454124,0.6384255,[0.5169781],[0.6775783]
bs0_ue07542.png,[0.],[0.742029],0.70518464,0.29924232,0.12454124,0.6621309,[0.40980145],[0.66132236]
bs0_ue07543.png,[1.],[0.742029],0.31458604,0.50937855,-0.33275923,0.29555932,[0.09505334],[0.45437607]
bs0_ue07544.png,[0.],[0.742029],0.8066711,0.20124567,0.14020482,0.76584506,[0.6271595],[0.81018615]
bs0_ue07545.png,[1.],[0.742029],0.27158082,0.40302175,0.57038295,1.1987015,[0.05973004],[0.4366182]
bs0_ue07546.png,[0.],[0.742029],0.63296694,0.1510555,0.12454124,0.7175983,[0.57830745],[0.73304904]
bs0_ue07547.png,[1.],[0.742029],0.85463107,0.941663,-0.15551284,0.47280568,[0.7463704],[0.5371323]
bs0_ue07548.png,[1.],[0.742029],0.34980437,0.45383587,-0.18498826,0.4433303,[0.05150586],[0.43119848]
bs0_ue07549.png,[1.],[0.742029],0.3084455,0.3825161,0.39163786,1.0199564,[0.04669084],[0.4272276]
bs0_ue07550.png,[1.],[0.742029],0.53572124,0.7554706,-0.20160575,0.42671275,[0.39941967],[0.5104444]
bs0_ue07551.png,[0.],[0.742029],0.82776976,0.3061302,0.12454124,0.64869237,[0.53021234],[0.6752257]
bs0_ue07552.png,[1.],[0.742029],0.659075,0.7940947,-0.16823079,0.46008772,[0.5047238],[0.5207127]
bs0_ue07553.png,[1.],[0.742029],0.40377256,0.38500983,0.07839985,0.7067184,[0.09113529],[0.45051274]
bs0_ue07554.png,[1.],[0.742029],0.6081434,0.8652124,-0.20058584,0.4277327,[0.53067225],[0.5227763]
bs0_ue07555.png,[1.],[0.742029],0.6113927,0.61060447,-0.11761119,0.5107073,[0.3475084],[0.5052706]
bs0_ue07556.png,[1.],[0.742029],0.36002228,0.67913896,-0.28600892,0.3423096,[0.2646623],[0.49208382]
bs0_ue07557.png,[1.],[0.742029],0.3986325,0.31272388,0.18998824,0.81830674,[0.13247895],[0.4655985]
bs0_ue07558.png,[1.],[0.742029],0.83800745,0.6907923,-0.09732238,0.53099614,[0.5831386],[0.526667]
bs0_ue07559.png,[1.],[0.742029],0.24333484,0.49475998,-0.4755289,0.15278962,[0.11346514],[0.4608522]
bs0_ue07560.png,[1.],[0.742029],0.54440665,0.8448406,-0.21841507,0.40990347,[0.48119193],[0.5172499]
bs0_ue07561.png,[1.],[0.742029],0.852989,0.89945036,-0.1474265,0.48089203,[0.7161902],[0.53538775]
bs0_ue07562.png,[1.],[0.742029],0.21611916,0.6182945,-0.4124066,0.21591191,[0.22823173],[0.48736042]
bs0_ue07563.png,[1.],[0.742029],0.70297945,0.8693129,-0.1741382,0.45418033,[0.59021854],[0.52725595]
bs0_ue07564.png,[1.],[0.742029],0.39679465,0.4688138,-0.12001659,0.5083019,[0.09305803],[0.45327538]
bs0_ue07565.png,[1.],[0.742029],0.5391616,0.7402951,-0.19592758,0.432391,[0.3886001],[0.50978476]
bs0_ue07566.png,[1.],[0.742029],0.31061998,0.5708255,-0.33046135,0.29785717,[0.15517193],[0.47305337]
bs0_ue07567.png,[0.],[0.742029],0.78851676,0.20976049,0.14020482,0.7684566,[0.60777587],[0.8078614]
bs0_ue07568.png,[1.],[0.742029],0.28718638,0.58175635,-0.35740265,0.27091587,[0.16930321],[0.47642487]
bs0_ue07569.png,[1.],[0.742029],0.30622745,0.5950777,-0.33316928,0.29514927,[0.17941555],[0.47851658]
bs0_ue07570.png,[1.],[0.742029],0.5904074,0.79547566,-0.1908234,0.43749514,[0.4629861],[0.5171109]
bs0_ue07571.png,[1.],[0.742029],0.5286902,0.94706565,-0.23997705,0.3883415,[0.56787103],[0.52419436]
bs0_ue07572.png,[0.],[0.742029],0.7772764,0.59084797,-0.077711284,0.56408596,[0.48680755],[0.5962626]
bs0_ue07573.png,[0.],[0.742029],0.83977824,0.33763495,0.12454124,0.63310885,[0.5402121],[0.68071395]
bs0_ue07574.png,[1.],[0.742029],0.6161437,0.7346963,-0.1647087,0.46360984,[0.43200988],[0.5142473]
bs0_ue07575.png,[0.],[0.742029],0.58853203,0.33350897,0.12454124,0.64522135,[0.28998947],[0.6557094]
bs0_ue07576.png,[1.],[0.742029],0.31201395,0.5384871,-0.33252344,0.29579508,[0.1234138],[0.4642677]
bs0_ue07577.png,[1.],[0.742029],0.6945782,0.8274357,-0.16669641,0.4616221,[0.5532001],[0.52454287]
bs0_ue07578.png,[1.],[0.742029],0.34140593,0.66812,-0.29950556,0.32881296,[0.25177696],[0.49019462]
bs0_ue07579.png,[0.],[0.742029],0.7228847,0.33097252,0.12454124,0.6393793,[0.42383328],[0.6703641]
bs0_ue07580.png,[1.],[0.742029],0.64859873,0.7572976,-0.16111344,0.4672051,[0.4706576],[0.51780295]
bs0_ue07581.png,[1.],[0.742029],0.8259721,0.82311815,-0.13553604,0.4927825,[0.646071],[0.5310431]
bs0_ue07582.png,[1.],[0.742029],0.54959625,0.84742785,-0.21700759,0.41131097,[0.4858841],[0.517523]
bs0_ue07583.png,[1.],[0.742029],0.2796748,0.22602822,0.35854346,0.986862,[0.19889548],[0.48279792]
